,date,city,black,white,latino
2793,2016,"Baton Rouge, LA",4.077172725345337,1.2607065192001108,4.716394566596502
3048,2017,"Baton Rouge, LA",6.5234763605525385,1.3363402129946134,4.797443438168367
3304,2018,"Baton Rouge, LA",1.6308690901381346,1.411973906789116,4.878492309740231
3541,2019,"Baton Rouge, LA",1.6308690901381346,1.4876076005836185,4.959541181312097
3797,2020,"Baton Rouge, LA",0.8154345450690673,1.5632412943781213,5.040590052883961
1797,2012,"Bayonne, NJ",7.003153230851378,1.638874988172624,5.121638924455826
2287,2014,"Bayonne, NJ",13.19087191663369,1.7145086819671265,5.301934031906993
848,2007,"Beaumont, TX",1.7239001517032135,1.7901423757616293,5.48222913935816
1017,2008,"Beaumont, TX",1.7239001517032135,1.8657760695561318,5.662524246809326
1186,2009,"Beaumont, TX",1.7239001517032135,1.8657760695561318,5.842819354260493
1798,2012,"Beaumont, TX",1.7239001517032135,1.8657760695561318,6.0231144617116605
2288,2014,"Beaumont, TX",1.7239001517032135,1.8657760695561318,6.203409569162828
2794,2016,"Beaumont, TX",1.7239001517032135,9.32888034778066,6.383704676613995
3305,2018,"Beaumont, TX",1.7239001517032135,5.5973282086683955,6.563999784065162
3542,2019,"Beaumont, TX",2.128224714635334,1.8657760695561318,6.744294891516328
406,2004,"Beaverton, OR",2.5325492775674547,1.234949058351343,6.9245899989674955
1018,2008,"Beaverton, OR",2.936873840499575,1.234949058351343,7.104885106418663
1187,2009,"Beaverton, OR",3.3411984034316955,1.234949058351343,7.28518021386983
2289,2014,"Beaverton, OR",3.7455229663638163,1.234949058351343,7.465475321320996
2537,2015,"Beaverton, OR",4.149847529295936,1.234949058351343,7.645770428772163
2795,2016,"Beaverton, OR",4.5541720922280575,1.234949058351343,7.8260655362233305
3049,2017,"Beaverton, OR",4.958496655160178,1.234949058351343,8.006360643674498
96,2001,"Bellevue, WA",5.362821218092298,1.2244326976187025,8.186655751125665
686,2006,"Bellevue, WA",5.7671457810244195,1.213916336886062,7.020223075189476
849,2007,"Bellevue, WA",6.171470343956539,1.213916336886062,5.853790399253286
1188,2009,"Bellevue, WA",6.57579490688866,1.213916336886062,4.6873577233170955
1579,2011,"Bellevue, WA",6.98011946982078,1.213916336886062,3.5209250473809064
97,2001,"Bellflower, CA",7.384444032752901,4.285224545766198,2.354492371444717
532,2005,"Bellflower, CA",7.788768595685022,4.285224545766198,2.354492371444717
1189,2009,"Bellflower, CA",7.788768595685022,4.285224545766198,2.354492371444717
1379,2010,"Bellflower, CA",7.788768595685022,3.7956900781240743,2.354492371444717
1799,2012,"Bellflower, CA",7.788768595685022,3.306155610481951,2.354492371444717
2026,2013,"Bellflower, CA",7.788768595685022,2.8166211428398276,2.354492371444717
2290,2014,"Bellflower, CA",7.788768595685022,2.3270866751977044,2.354492371444717
3050,2017,"Bellflower, CA",7.880116214932506,1.8375522075555808,2.354492371444717
1019,2008,"Bellingham, WA",7.971463834179989,1.3480177399134574,6.354808484973098
1800,2012,"Bellingham, WA",8.062811453427472,1.3480177399134574,10.35512459850148
3051,2017,"Bellingham, WA",8.154159072674956,1.296978548639346,14.35544071202986
1020,2008,"Bend, OR",8.245506691922438,1.2459393573652346,12.23540927444023
1801,2012,"Bend, OR",8.336854311169922,1.1949001660911232,12.293846025559038
2027,2013,"Bend, OR",8.428201930417405,2.3898003321822463,12.352282776677848
2796,2016,"Bend, OR",8.519549549664887,3.584700498273369,12.410719527796656
3306,2018,"Bend, OR",8.610897168912372,2.3898003321822463,12.469156278915467
98,2001,"Berkeley, CA",8.702244788159854,1.2055600429179376,12.527593030034275
182,2002,"Berkeley, CA",8.793592407407338,1.2055600429179376,12.586029781153083
289,2003,"Berkeley, CA",8.88494002665482,1.2055600429179376,12.644466532271894
1021,2008,"Berkeley, CA",8.88494002665482,1.2055600429179376,12.702903283390702
1580,2011,"Berkeley, CA",13.327410039982231,1.2055600429179376,12.761340034509512
2028,2013,"Berkeley, CA",17.76988005330964,1.8368819527975582,12.81977678562832
3052,2017,"Berkeley, CA",8.88494002665482,2.4682038626771785,12.878213536747129
850,2007,"Bethlehem, PA",10.835514381055322,3.099525772556799,12.93665028786594
2538,2015,"Bethlehem, PA",12.786088735455825,1.5497628862783994,12.995087038984748
3053,2017,"Bethlehem, PA",12.786088735455825,1.5497628862783994,13.053523790103558
3307,2018,"Bethlehem, PA",12.786088735455825,1.2625816440716826,13.111960541222366
1022,2008,"Billings, MT",11.773328964554057,0.9754004018649656,13.170397292341175
1380,2010,"Billings, MT",10.760569193652291,0.9754004018649656,13.228834043459985
1802,2012,"Billings, MT",9.747809422750523,0.9754004018649656,13.287270794578793
2029,2013,"Billings, MT",8.735049651848755,3.9016016074598623,13.224347245769764
2291,2014,"Billings, MT",7.722289880946988,0.9754004018649656,13.161423696960734
2539,2015,"Billings, MT",6.70953011004522,0.9754004018649656,13.098500148151706
2797,2016,"Billings, MT",5.696770339143453,0.9754004018649656,13.035576599342676
3054,2017,"Billings, MT",4.6840105682416855,0.9754004018649656,12.972653050533646
3308,2018,"Billings, MT",3.6712507973399173,1.9508008037299311,12.909729501724616
3543,2019,"Billings, MT",2.658491026438151,0.9754004018649656,12.846805952915586
3798,2020,"Billings, MT",1.6457312555363828,0.9754004018649656,12.783882404106558
7,2000,"Birmingham, AL",0.6329714846346172,1.388397198328691,12.720958855297528
99,2001,"Birmingham, AL",0.6329714846346172,1.801393994792416,12.658035306488499
407,2004,"Birmingham, AL",0.6329714846346172,2.2143907912561414,12.595111757679469
687,2006,"Birmingham, AL",1.2659429692692343,2.6273875877198667,12.53218820887044
851,2007,"Birmingham, AL",0.6329714846346172,3.040384384183592,12.46926466006141
1023,2008,"Birmingham, AL",1.2659429692692343,3.453381180647317,12.406341111252381
1190,2009,"Birmingham, AL",0.6329714846346172,3.8663779771110427,12.343417562443351
1381,2010,"Birmingham, AL",0.9494572269519257,1.9331889885555213,12.280494013634321
1581,2011,"Birmingham, AL",1.2659429692692343,3.8663779771110423,12.217570464825293
1803,2012,"Birmingham, AL",0.6329714846346172,5.799566965666563,12.154646916016263
2030,2013,"Birmingham, AL",0.6329714846346172,5.799566965666563,12.091723367207234
2292,2014,"Birmingham, AL",1.2659429692692343,5.799566965666563,12.028799818398204
2540,2015,"Birmingham, AL",1.8989144539038518,5.799566965666563,11.965876269589174
2798,2016,"Birmingham, AL",1.8989144539038518,5.799566965666563,11.902952720780146
3055,2017,"Birmingham, AL",0.6329714846346172,5.799566965666563,11.840029171971116
3309,2018,"Birmingham, AL",0.6329714846346172,1.9331889885555213,11.777105623162086
